TranscriptIDCluster_5p	ExonIDCluster_5p	S_exonID_5p	TranscriptIDCluster_3p	ExonIDCluster_3p	S_exonID_3p	Species	n_lib	Experiment_ID	Ammon's horn	CD4-positive helper T cell	adipose tissue	adrenal gland	adrenal tissue	adult mammalian kidney	adult organism	blastula	bone marrow	bone marrow macrophage	bone tissue	brain	brown adipose tissue	cerebellum	cerebral cortex	colon	corpus callosum	egg cell	embryo	embryonic stem cell	eye	female gonad	female reproductive system	fibroblast	frontal cortex	gastrula	head	head kidney	heart	heart left ventricle	intestine	kidney	larva	leukocyte	liver	lung	lymph node	male reproductive system	mature ovarian follicle	mesonephros	multi-cellular organism	multi-tissue structure	muscle of leg	muscle tissue	peripheral blood mononuclear cell	pharyngeal gill	pharyngeal muscle cell (C elegans)	placenta	prefrontal cortex	prostate gland	rectum	skeletal muscle tissue	spleen	stomach	tail	temporal lobe	testis	thoracic mammary gland	thymus	thyroid gland	zone of skin
ENSGGOT00000008355	ENSGGOE00000364294	4_1	ENSGGOT00000008355	ENSGGOE00000085158	9_0	gorilla_gorilla	3	GSE30352						6.195224814872607e-08																																																							
ENSGGOT00000008355	ENSGGOE00000364294	4_1	ENSGGOT00000008355	ENSGGOE00000085158	9_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000364294	4_1	ENSGGOT00000027259	ENSGGOE00000085158	9_0	gorilla_gorilla	3	GSE30352						6.195224814872607e-08																																																							
ENSGGOT00000008355	ENSGGOE00000364294	4_1	ENSGGOT00000027259	ENSGGOE00000085158	9_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085154	4_1	ENSGGOT00000008355	ENSGGOE00000085158	9_0	gorilla_gorilla	3	GSE30352						6.195224814872607e-08																																																							
ENSGGOT00000027259	ENSGGOE00000085154	4_1	ENSGGOT00000008355	ENSGGOE00000085158	9_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085154	4_1	ENSGGOT00000027259	ENSGGOE00000085158	9_0	gorilla_gorilla	3	GSE30352						6.195224814872607e-08																																																							
ENSGGOT00000027259	ENSGGOE00000085154	4_1	ENSGGOT00000027259	ENSGGOE00000085158	9_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085158	9_0	ENSGGOT00000008355	ENSGGOE00000231982	1_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085158	9_0	ENSGGOT00000027259	ENSGGOE00000231982	1_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085158	9_0	ENSGGOT00000008355	ENSGGOE00000231982	1_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085158	9_0	ENSGGOT00000027259	ENSGGOE00000231982	1_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000231982	1_0	ENSGGOT00000008355	ENSGGOE00000085164	22_0	gorilla_gorilla	2	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000231982	1_0	ENSGGOT00000008355	ENSGGOE00000085164	22_0	gorilla_gorilla	2	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000231982	1_0	ENSGGOT00000027259	ENSGGOE00000085164	22_0	gorilla_gorilla	2	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000231982	1_0	ENSGGOT00000027259	ENSGGOE00000085164	22_0	gorilla_gorilla	2	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000231982	1_0	ENSGGOT00000008355	ENSGGOE00000085164	22_0	gorilla_gorilla	2	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000231982	1_0	ENSGGOT00000008355	ENSGGOE00000085164	22_0	gorilla_gorilla	2	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000231982	1_0	ENSGGOT00000027259	ENSGGOE00000085164	22_0	gorilla_gorilla	2	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000231982	1_0	ENSGGOT00000027259	ENSGGOE00000085164	22_0	gorilla_gorilla	2	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085164	22_0	ENSGGOT00000008355	ENSGGOE00000085168	2_0	gorilla_gorilla	1	GSE30352						7.373294722829741e-08																																																							
ENSGGOT00000008355	ENSGGOE00000085164	22_0	ENSGGOT00000027259	ENSGGOE00000085168	2_0	gorilla_gorilla	1	GSE30352						7.373294722829741e-08																																																							
ENSGGOT00000027259	ENSGGOE00000085164	22_0	ENSGGOT00000008355	ENSGGOE00000085168	2_0	gorilla_gorilla	1	GSE30352						7.373294722829741e-08																																																							
ENSGGOT00000027259	ENSGGOE00000085164	22_0	ENSGGOT00000027259	ENSGGOE00000085168	2_0	gorilla_gorilla	1	GSE30352						7.373294722829741e-08																																																							
ENSGGOT00000008355	ENSGGOE00000085172	15_1	ENSGGOT00000008355	ENSGGOE00000085174	11_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085172	15_1	ENSGGOT00000027259	ENSGGOE00000085174	11_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085172	15_1	ENSGGOT00000008355	ENSGGOE00000085174	11_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085172	15_1	ENSGGOT00000027259	ENSGGOE00000085174	11_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085177	24_0	ENSGGOT00000008355	ENSGGOE00000085181	7_0	gorilla_gorilla	1	GSE30352																																																	4.4099280357073634e-08												
ENSGGOT00000008355	ENSGGOE00000085177	24_0	ENSGGOT00000027259	ENSGGOE00000085181	7_0	gorilla_gorilla	1	GSE30352																																																	4.4099280357073634e-08												
ENSGGOT00000027259	ENSGGOE00000085177	24_0	ENSGGOT00000008355	ENSGGOE00000085181	7_0	gorilla_gorilla	1	GSE30352																																																	4.4099280357073634e-08												
ENSGGOT00000027259	ENSGGOE00000085177	24_0	ENSGGOT00000027259	ENSGGOE00000085181	7_0	gorilla_gorilla	1	GSE30352																																																	4.4099280357073634e-08												
ENSGGOT00000008355	ENSGGOE00000085181	7_0	ENSGGOT00000008355	ENSGGOE00000085187	27_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085181	7_0	ENSGGOT00000027259	ENSGGOE00000085187	27_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085181	7_0	ENSGGOT00000008355	ENSGGOE00000085187	27_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085181	7_0	ENSGGOT00000027259	ENSGGOE00000085187	27_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085181	7_0	ENSGGOT00000008355	ENSGGOE00000085191	13_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085181	7_0	ENSGGOT00000027259	ENSGGOE00000085191	13_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085181	7_0	ENSGGOT00000008355	ENSGGOE00000085191	13_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085181	7_0	ENSGGOT00000027259	ENSGGOE00000085191	13_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000251514	21_0	ENSGGOT00000008355	ENSGGOE00000085211	18_0	gorilla_gorilla	3	GSE30352						5.017154906915471e-08																																																			7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000251514	21_0	ENSGGOT00000008355	ENSGGOE00000085211	18_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000251514	21_0	ENSGGOT00000027259	ENSGGOE00000085211	18_0	gorilla_gorilla	3	GSE30352						5.017154906915471e-08																																																			7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000251514	21_0	ENSGGOT00000027259	ENSGGOE00000085211	18_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000251514	21_0	ENSGGOT00000008355	ENSGGOE00000085211	18_0	gorilla_gorilla	3	GSE30352						5.017154906915471e-08																																																			7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000251514	21_0	ENSGGOT00000008355	ENSGGOE00000085211	18_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000251514	21_0	ENSGGOT00000027259	ENSGGOE00000085211	18_0	gorilla_gorilla	3	GSE30352						5.017154906915471e-08																																																			7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000251514	21_0	ENSGGOT00000027259	ENSGGOE00000085211	18_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085211	18_0	ENSGGOT00000008355	ENSGGOE00000085220	17_0	gorilla_gorilla	3	GSE30352						7.373294722829741e-08																													0.0																										
ENSGGOT00000008355	ENSGGOE00000085211	18_0	ENSGGOT00000008355	ENSGGOE00000085220	17_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085211	18_0	ENSGGOT00000027259	ENSGGOE00000085220	17_0	gorilla_gorilla	3	GSE30352						7.373294722829741e-08																													0.0																										
ENSGGOT00000008355	ENSGGOE00000085211	18_0	ENSGGOT00000027259	ENSGGOE00000085220	17_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085211	18_0	ENSGGOT00000008355	ENSGGOE00000085220	17_0	gorilla_gorilla	3	GSE30352						7.373294722829741e-08																													0.0																										
ENSGGOT00000027259	ENSGGOE00000085211	18_0	ENSGGOT00000008355	ENSGGOE00000085220	17_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085211	18_0	ENSGGOT00000027259	ENSGGOE00000085220	17_0	gorilla_gorilla	3	GSE30352						7.373294722829741e-08																													0.0																										
ENSGGOT00000027259	ENSGGOE00000085211	18_0	ENSGGOT00000027259	ENSGGOE00000085220	17_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085220	17_0	ENSGGOT00000008355	ENSGGOE00000085228	25_0	gorilla_gorilla	1	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000085220	17_0	ENSGGOT00000027259	ENSGGOE00000085228	25_0	gorilla_gorilla	1	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000085220	17_0	ENSGGOT00000008355	ENSGGOE00000085228	25_0	gorilla_gorilla	1	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000085220	17_0	ENSGGOT00000027259	ENSGGOE00000085228	25_0	gorilla_gorilla	1	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000085228	25_0	ENSGGOT00000008355	ENSGGOE00000085235	19_1	gorilla_gorilla	1	GSE30352						7.373294722829741e-08																																																							
ENSGGOT00000008355	ENSGGOE00000085228	25_0	ENSGGOT00000027259	ENSGGOE00000085235	19_1	gorilla_gorilla	1	GSE30352						7.373294722829741e-08																																																							
ENSGGOT00000027259	ENSGGOE00000085228	25_0	ENSGGOT00000008355	ENSGGOE00000085235	19_1	gorilla_gorilla	1	GSE30352						7.373294722829741e-08																																																							
ENSGGOT00000027259	ENSGGOE00000085228	25_0	ENSGGOT00000027259	ENSGGOE00000085235	19_1	gorilla_gorilla	1	GSE30352						7.373294722829741e-08																																																							
ENSGGOT00000008355	ENSGGOE00000085235	19_1	ENSGGOT00000008355	ENSGGOE00000085251	12_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085235	19_1	ENSGGOT00000027259	ENSGGOE00000085251	12_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085235	19_1	ENSGGOT00000008355	ENSGGOE00000085251	12_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085235	19_1	ENSGGOT00000027259	ENSGGOE00000085251	12_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085251	12_0	ENSGGOT00000008355	ENSGGOE00000239123	8_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085251	12_0	ENSGGOT00000027259	ENSGGOE00000239123	8_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085251	12_0	ENSGGOT00000008355	ENSGGOE00000239123	8_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085251	12_0	ENSGGOT00000027259	ENSGGOE00000239123	8_0	gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000239123	8_0	ENSGGOT00000008355	ENSGGOE00000085264	10_0	gorilla_gorilla	1	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000239123	8_0	ENSGGOT00000027259	ENSGGOE00000085264	10_0	gorilla_gorilla	1	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000239123	8_0	ENSGGOT00000008355	ENSGGOE00000085264	10_0	gorilla_gorilla	1	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000239123	8_0	ENSGGOT00000027259	ENSGGOE00000085264	10_0	gorilla_gorilla	1	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000085264	10_0	ENSGGOT00000008355	ENSGGOE00000260654	23_0	gorilla_gorilla	4	GSE30352						1.2390449629745213e-07																																																			7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000085264	10_0	ENSGGOT00000008355	ENSGGOE00000260654	23_0	gorilla_gorilla	4	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085264	10_0	ENSGGOT00000027259	ENSGGOE00000260654	23_0	gorilla_gorilla	4	GSE30352						1.2390449629745213e-07																																																			7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000085264	10_0	ENSGGOT00000027259	ENSGGOE00000260654	23_0	gorilla_gorilla	4	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085264	10_0	ENSGGOT00000008355	ENSGGOE00000260654	23_0	gorilla_gorilla	4	GSE30352						1.2390449629745213e-07																																																			7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000085264	10_0	ENSGGOT00000008355	ENSGGOE00000260654	23_0	gorilla_gorilla	4	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085264	10_0	ENSGGOT00000027259	ENSGGOE00000260654	23_0	gorilla_gorilla	4	GSE30352						1.2390449629745213e-07																																																			7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000085264	10_0	ENSGGOT00000027259	ENSGGOE00000260654	23_0	gorilla_gorilla	4	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000260654	23_0	ENSGGOT00000008355	ENSGGOE00000085280	26_0	gorilla_gorilla	2	GSE30352						6.195224814872607e-08																																																							
ENSGGOT00000008355	ENSGGOE00000260654	23_0	ENSGGOT00000027259	ENSGGOE00000085280	26_0	gorilla_gorilla	2	GSE30352						6.195224814872607e-08																																																							
ENSGGOT00000027259	ENSGGOE00000260654	23_0	ENSGGOT00000008355	ENSGGOE00000085280	26_0	gorilla_gorilla	2	GSE30352						6.195224814872607e-08																																																							
ENSGGOT00000027259	ENSGGOE00000260654	23_0	ENSGGOT00000027259	ENSGGOE00000085280	26_0	gorilla_gorilla	2	GSE30352						6.195224814872607e-08																																																							
ENSGGOT00000008355	ENSGGOE00000085284	20_0	ENSGGOT00000008355	ENSGGOE00000085290	3_0	gorilla_gorilla	1	GSE30352						5.017154906915471e-08																																																							
ENSGGOT00000008355	ENSGGOE00000085284	20_0	ENSGGOT00000027259	ENSGGOE00000085290	3_0	gorilla_gorilla	1	GSE30352						5.017154906915471e-08																																																							
ENSGGOT00000027259	ENSGGOE00000085284	20_0	ENSGGOT00000008355	ENSGGOE00000085290	3_0	gorilla_gorilla	1	GSE30352						5.017154906915471e-08																																																							
ENSGGOT00000027259	ENSGGOE00000085284	20_0	ENSGGOT00000027259	ENSGGOE00000085290	3_0	gorilla_gorilla	1	GSE30352						5.017154906915471e-08																																																							
ENSGGOT00000008355	ENSGGOE00000085290	3_0				gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085290	3_0				gorilla_gorilla	1	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085290	3_0	ENSGGOT00000008355	ENSGGOE00000085300	19_2	gorilla_gorilla	2	GSE30352						5.017154906915471e-08																																																							
ENSGGOT00000008355	ENSGGOE00000085290	3_0	ENSGGOT00000008355	ENSGGOE00000085300	19_2	gorilla_gorilla	2	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085290	3_0	ENSGGOT00000027259	ENSGGOE00000085300	19_2	gorilla_gorilla	2	GSE30352						5.017154906915471e-08																																																							
ENSGGOT00000008355	ENSGGOE00000085290	3_0	ENSGGOT00000027259	ENSGGOE00000085300	19_2	gorilla_gorilla	2	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085290	3_0	ENSGGOT00000008355	ENSGGOE00000085300	19_2	gorilla_gorilla	2	GSE30352						5.017154906915471e-08																																																							
ENSGGOT00000027259	ENSGGOE00000085290	3_0	ENSGGOT00000008355	ENSGGOE00000085300	19_2	gorilla_gorilla	2	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000085290	3_0	ENSGGOT00000027259	ENSGGOE00000085300	19_2	gorilla_gorilla	2	GSE30352						5.017154906915471e-08																																																							
ENSGGOT00000027259	ENSGGOE00000085290	3_0	ENSGGOT00000027259	ENSGGOE00000085300	19_2	gorilla_gorilla	2	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085300	19_2	ENSGGOT00000008355	ENSGGOE00000085305	16_2	gorilla_gorilla	2	GSE30352						5.017154906915471e-08																																																							
ENSGGOT00000008355	ENSGGOE00000085300	19_2	ENSGGOT00000008355	ENSGGOE00000085305	16_2	gorilla_gorilla	2	GSE43520																																																									3.499058237223097e-08				
ENSGGOT00000008355	ENSGGOE00000085300	19_2	ENSGGOT00000027259	ENSGGOE00000085305	16_2	gorilla_gorilla	2	GSE30352						5.017154906915471e-08																																																							
ENSGGOT00000008355	ENSGGOE00000085300	19_2	ENSGGOT00000027259	ENSGGOE00000085305	16_2	gorilla_gorilla	2	GSE43520																																																									3.499058237223097e-08				
ENSGGOT00000027259	ENSGGOE00000085300	19_2	ENSGGOT00000008355	ENSGGOE00000085305	16_2	gorilla_gorilla	2	GSE30352						5.017154906915471e-08																																																							
ENSGGOT00000027259	ENSGGOE00000085300	19_2	ENSGGOT00000008355	ENSGGOE00000085305	16_2	gorilla_gorilla	2	GSE43520																																																									3.499058237223097e-08				
ENSGGOT00000027259	ENSGGOE00000085300	19_2	ENSGGOT00000027259	ENSGGOE00000085305	16_2	gorilla_gorilla	2	GSE30352						5.017154906915471e-08																																																							
ENSGGOT00000027259	ENSGGOE00000085300	19_2	ENSGGOT00000027259	ENSGGOE00000085305	16_2	gorilla_gorilla	2	GSE43520																																																									3.499058237223097e-08				
ENSGGOT00000008355	ENSGGOE00000085305	16_2	ENSGGOT00000008355	ENSGGOE00000213046	29_0	gorilla_gorilla	3	GSE30352																																																	4.4099280357073634e-08								1.4845628841909568e-07				
ENSGGOT00000008355	ENSGGOE00000085305	16_2	ENSGGOT00000008355	ENSGGOE00000213046	29_0	gorilla_gorilla	3	GSE43520																																																									8.747645593057743e-08				
ENSGGOT00000008355	ENSGGOE00000085305	16_2	ENSGGOT00000027259	ENSGGOE00000213046	29_0	gorilla_gorilla	3	GSE30352																																																	4.4099280357073634e-08								1.4845628841909568e-07				
ENSGGOT00000008355	ENSGGOE00000085305	16_2	ENSGGOT00000027259	ENSGGOE00000213046	29_0	gorilla_gorilla	3	GSE43520																																																									8.747645593057743e-08				
ENSGGOT00000027259	ENSGGOE00000085305	16_2	ENSGGOT00000008355	ENSGGOE00000213046	29_0	gorilla_gorilla	3	GSE30352																																																	4.4099280357073634e-08								1.4845628841909568e-07				
ENSGGOT00000027259	ENSGGOE00000085305	16_2	ENSGGOT00000008355	ENSGGOE00000213046	29_0	gorilla_gorilla	3	GSE43520																																																									8.747645593057743e-08				
ENSGGOT00000027259	ENSGGOE00000085305	16_2	ENSGGOT00000027259	ENSGGOE00000213046	29_0	gorilla_gorilla	3	GSE30352																																																	4.4099280357073634e-08								1.4845628841909568e-07				
ENSGGOT00000027259	ENSGGOE00000085305	16_2	ENSGGOT00000027259	ENSGGOE00000213046	29_0	gorilla_gorilla	3	GSE43520																																																									8.747645593057743e-08				
ENSGGOT00000008355	ENSGGOE00000213046	29_0				gorilla_gorilla	1	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000213046	29_0				gorilla_gorilla	1	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000213046	29_0	ENSGGOT00000008355	ENSGGOE00000346337	5_0	gorilla_gorilla	3	GSE30352						5.017154906915471e-08																																																			7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000213046	29_0	ENSGGOT00000008355	ENSGGOE00000346337	5_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000213046	29_0	ENSGGOT00000027259	ENSGGOE00000346337	5_0	gorilla_gorilla	3	GSE30352						5.017154906915471e-08																																																			7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000213046	29_0	ENSGGOT00000027259	ENSGGOE00000346337	5_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000213046	29_0	ENSGGOT00000008355	ENSGGOE00000346337	5_0	gorilla_gorilla	3	GSE30352						5.017154906915471e-08																																																			7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000213046	29_0	ENSGGOT00000008355	ENSGGOE00000346337	5_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000213046	29_0	ENSGGOT00000027259	ENSGGOE00000346337	5_0	gorilla_gorilla	3	GSE30352						5.017154906915471e-08																																																			7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000213046	29_0	ENSGGOT00000027259	ENSGGOE00000346337	5_0	gorilla_gorilla	3	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000346337	5_1	ENSGGOT00000008355	ENSGGOE00000085317	15_2	gorilla_gorilla	2	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000346337	5_1	ENSGGOT00000008355	ENSGGOE00000085317	15_2	gorilla_gorilla	2	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000346337	5_1	ENSGGOT00000027259	ENSGGOE00000085317	15_2	gorilla_gorilla	2	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000346337	5_1	ENSGGOT00000027259	ENSGGOE00000085317	15_2	gorilla_gorilla	2	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000346337	5_1	ENSGGOT00000008355	ENSGGOE00000085317	15_2	gorilla_gorilla	2	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000346337	5_1	ENSGGOT00000008355	ENSGGOE00000085317	15_2	gorilla_gorilla	2	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000027259	ENSGGOE00000346337	5_1	ENSGGOT00000027259	ENSGGOE00000085317	15_2	gorilla_gorilla	2	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000346337	5_1	ENSGGOT00000027259	ENSGGOE00000085317	15_2	gorilla_gorilla	2	GSE43520																																																									1.7495291186115485e-08				
ENSGGOT00000008355	ENSGGOE00000085317	15_2	ENSGGOT00000008355	ENSGGOE00000085321	6_1	gorilla_gorilla	3	GSE30352						5.017154906915471e-08																																																			7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000085317	15_2	ENSGGOT00000008355	ENSGGOE00000085321	6_1	gorilla_gorilla	3	GSE43520																																																									4.373822796528871e-08				
ENSGGOT00000008355	ENSGGOE00000085317	15_2	ENSGGOT00000027259	ENSGGOE00000085321	6_1	gorilla_gorilla	3	GSE30352						5.017154906915471e-08																																																			7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000085317	15_2	ENSGGOT00000027259	ENSGGOE00000085321	6_1	gorilla_gorilla	3	GSE43520																																																									4.373822796528871e-08				
ENSGGOT00000027259	ENSGGOE00000085317	15_2	ENSGGOT00000008355	ENSGGOE00000085321	6_1	gorilla_gorilla	3	GSE30352						5.017154906915471e-08																																																			7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000085317	15_2	ENSGGOT00000008355	ENSGGOE00000085321	6_1	gorilla_gorilla	3	GSE43520																																																									4.373822796528871e-08				
ENSGGOT00000027259	ENSGGOE00000085317	15_2	ENSGGOT00000027259	ENSGGOE00000085321	6_1	gorilla_gorilla	3	GSE30352						5.017154906915471e-08																																																			7.422814420954784e-08				
ENSGGOT00000027259	ENSGGOE00000085317	15_2	ENSGGOT00000027259	ENSGGOE00000085321	6_1	gorilla_gorilla	3	GSE43520																																																									4.373822796528871e-08				
ENSGGOT00000008355	ENSGGOE00000085321	6_1	ENSGGOT00000008355	ENSGGOE00000272357	14_0	gorilla_gorilla	2	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000085321	6_1	ENSGGOT00000008355	ENSGGOE00000272357	14_0	gorilla_gorilla	2	GSE43520																																																									5.248587355834646e-08				
ENSGGOT00000008355	ENSGGOE00000085321	6_1	ENSGGOT00000027259	ENSGGOE00000272357	14_0	gorilla_gorilla	2	GSE30352																																																									7.422814420954784e-08				
ENSGGOT00000008355	ENSGGOE00000085321	6_1	ENSGGOT00000027259	ENSGGOE00000272357	14_0	gorilla_gorilla	2	GSE43520																																																									5.248587355834646e-08				
ENSGGOT00000027259	ENSGGOE00000085321	6_1	ENSGGOT00000008355	ENSGGOE00000272357	14_0	gorilla_gorilla	2	GSE30352																																																									7.422814420954784e-08				
